votes,eevp,eevp_source,timestamp,biden,trump
3328643,98,edison,2020-11-10T00:45:36Z,0.494,0.49
3335040,98,edison,2020-11-10T02:01:42Z,0.494,0.49
3335055,98,edison,2020-11-10T20:11:44Z,0.494,0.49
3340535,98,edison,2020-11-10T21:39:45Z,0.495,0.49
3341449,98,edison,2020-11-10T23:18:55Z,0.494,0.49
3341513,98,edison,2020-11-11T00:03:45Z,0.494,0.49
3342739,98,edison,2020-11-11T00:37:43Z,0.494,0.49
3342741,98,edison,2020-11-11T00:48:42Z,0.494,0.49
3343125,98,edison,2020-11-11T00:57:45Z,0.494,0.49
3343467,98,edison,2020-11-11T01:46:47Z,0.494,0.49
3348758,98,edison,2020-11-11T02:01:56Z,0.494,0.49
3353724,99,edison,2020-11-11T23:10:45Z,0.494,0.49
3366867,99,edison,2020-11-12T03:16:53Z,0.494,0.491
3366994,99,edison,2020-11-12T17:25:45Z,0.494,0.491
3366995,99,edison,2020-11-12T21:21:44Z,0.494,0.491
3372584,99,edison,2020-11-12T21:39:43Z,0.494,0.491
3373706,99,edison,2020-11-13T00:28:52Z,0.494,0.491
3377763,99,edison,2020-11-13T04:12:06Z,0.494,0.491
